"url","price_in_rp","title","address","district","city","lat","long","facilities","property_type","ads_id","bedrooms","bathrooms","land_size_m2","building_size_m2","carports","certificate","electricity","maid_bedrooms","maid_bathrooms","floors","building_age","year_built","property_condition","building_orientation","garages","furnishing","price_in_billion_rp"
"https://www.rumah123.com/properti/depok/hos10023053/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",9.45e+08,"Rumah Bebas Banjir di Rose Garden Dekat Cibubur Harga All In Kpr Bisa Nego","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10023053",2,1,105,60,0,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10613202/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",1.5e+09,"Rumah Strategis Siap Kpr Dekat Cilodong Harga All In Nego","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10613202",3,3,164,104,0,"shm - sertifikat hak milik","1300 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10237133/#qid~b0d4bc41-db17-4512-9701-3f9f734f5040",8.97e+08,"Rumah Depok 2 Lantai Skandinavia  Dekat Pintu Tol Cimanggis","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10237133",3,2,90,70,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10561685/#qid~8fc659a1-208c-4c24-ab80-85036a5f2453",9e+08,"Rumah Siap Kpr Bumi Kemang Indah Depok Bebas Banjir Harga All In","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10561685",3,2,119,90,1,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10835146/#qid~8fc659a1-208c-4c24-ab80-85036a5f2453",1.2e+09,"Rumah Siap Kpr Area Cimanggis Bebas Banjir Harga All In Bisa Nego","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10835146",2,2,90,135,1,"shm - sertifikat hak milik","4400 mah",0,0,2,NA,NA,"bagus","tenggara",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11046724/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",8.4e+08,"Rumah Dekat Cilodong di Permata Cimanggis Cluster Kumala Harga All In Kpr","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Taman, Keamanan 24 jam","rumah","hos11046724",2,1,84,48,1,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"bagus","barat daya",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612781/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",1.2e+09,"Rumah Strategis 2 Lantai Raffles Hills Depok Bebas Banjir Harga All In Kpr","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10612781",2,3,98,78,0,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10676136/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",1.02e+09,"Rumah Hunian Dekat Cibubur Harga All In Siap Kpr di Komplek Omma Indah","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10676136",3,2,120,140,1,"shm - sertifikat hak milik","1300 mah",0,0,1,NA,NA,"bagus","selatan",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10505990/#qid~d5cba54a-4165-493d-8434-9b982abad289",1.5e+09,"Rumah Minimalis Asri Bebas Banjir di Tapos Depok Harga All In Kpr","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Keamanan, Taman","rumah","hos10505990",3,3,164,104,1,"shm - sertifikat hak milik","1300 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11368409/#qid~d0b711ad-e7c0-4366-841c-d589ce2c1a61",1.3e+09,"Rumah Hook Samping Taman Di Jual Di Tapos Depok","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Tempat Jemuran, Lapangan Bulu Tangkis,  Akses Parkir,  One Gate System,  Track Lari, Masjid, Keamanan 24 jam,  Taman,  Playground, Jalur Telepon, Lapangan Basket","rumah","hos11368409",3,3,220,180,2,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11368169/#qid~9777f3ac-a22b-4abe-b087-b1ff4ff01901",1e+09,"Rumah Minimalis siap huni. Lokasi di perumahan Jati Jajar, Depok","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539,"Tempat Jemuran, Masjid, Lapangan Tenis, Taman","rumah","hos11368169",3,2,140,140,0,"shm - sertifikat hak milik","lainnya mah",0,0,2,NA,NA,"bagus","",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11367154/#qid~36cdc29f-018e-4cf0-8880-2e259e050681",1.85e+09,"Rumah 2Lantai dijual di Cluster The Addres Tapod","Tapos, Depok","Tapos"," Depok",-6.4213209,106.885539," Jalur Telepon,  Ac, Tempat Jemuran, Lapangan Tenis,  AC, Kolam Renang,  Taman, Pemanas Air, Wastafel, Jalur Telepon, Keamanan","rumah","hos11367154",4,3,160,230,1,"shm - sertifikat hak milik","3500 mah",1,1,2,NA,NA,"bagus","",1,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos11276487/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065",1.08e+09,"Rumah Strategis Harga All In Kpr di Grand Depok City Dekat Pancoran Mas Bebas Banjir","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11276487",2,1,90,70,1,"shm - sertifikat hak milik","1300 mah",0,0,2,NA,NA,"bagus","barat daya",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10989034/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab",2.28e+09,"Rumah Strategis Harga All In Dekat Beji di Grand Depok City Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10989034",3,4,180,200,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","tenggara",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612792/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab",9e+08,"Rumah Strategis Di Bumi Kemang Indah Bebas Banjir Bisa Kpr Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10612792",3,2,119,90,0,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10561816/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab",9e+08,"Rumah Strategis Di Bumi Kemang Indah Bebas Banjir Bisa Kpr Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10561816",3,2,119,90,1,"shm - sertifikat hak milik","2200 mah",0,0,1,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9264898/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b",8.7e+08,"Dijual Rumah 2 Lantai Jalan Merdeka Depok 2 Hanya 10 Menit Pintu Tol Cijago Dan Margonda","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran,  CCTV, Taman, Wastafel, AC,  Masjid,  Keamanan","rumah","hos9264898",3,2,71,61,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"bagus","",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10675965/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63",1.08e+09,"Rumah Strategis Siap Kpr Dekat Margonda di Cluster Acacia Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10675965",2,1,90,70,1,"shm - sertifikat hak milik","1300 mah",0,0,2,NA,NA,"bagus","barat daya",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10675932/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63",1.08e+09,"Rumah 2 Lantai Di Grand Depok City Dekat Stasiun Depok Harga All In Bisa Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10675932",2,1,90,70,1,"shm - sertifikat hak milik","1300 mah",0,0,2,NA,NA,"bagus","barat daya",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10989035/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63",2.28e+09,"Rumah Strategis Harga All In Dekat Cipayung di Grand Depok City Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10989035",3,4,180,200,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","tenggara",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11035877/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63",1.56e+09,"Rumah Bebas Banjir Harga All In di Grand Depok City Dekat Margonda Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos11035877",3,3,115,145,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11056432/#qid~686a6a0b-4b7a-4159-89d5-18a2d956c2a1",9e+08,"Rumah Siap Kpr di Margo Residence 1 Dekat Beji Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11056432",2,2,90,45,1,"shm - sertifikat hak milik","1300 mah",1,0,1,NA,NA,"bagus","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11254257/#qid~686a6a0b-4b7a-4159-89d5-18a2d956c2a1",1.8e+09,"Rumah Siap Kpr di Panoramic Garden Dekat Margonda Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11254257",3,3,106,150,1,"shm - sertifikat hak milik","3500 mah",1,0,2,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612591/#qid~686a6a0b-4b7a-4159-89d5-18a2d956c2a1",1.8e+09,"Rumah Strategis di Panoramic Garden Dekat Tapos Harga All In Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10612591",3,3,106,150,0,"shm - sertifikat hak milik","3300 mah",1,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11254244/#qid~686a6a0b-4b7a-4159-89d5-18a2d956c2a1",1.8e+09,"Rumah Strategis Harga All In di Panoramic Garden Bebas Banjir Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11254244",3,3,106,150,1,"shm - sertifikat hak milik","3500 mah",1,0,2,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612832/#qid~035df703-4e27-4ba5-928b-dd866baa2645",1.8e+09,"Rumah Asri di Panoramic Garden Dekat Pancoran Mas Harga All In Bisa Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10612832",3,3,106,150,0,"shm - sertifikat hak milik","3500 mah",1,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10847896/#qid~035df703-4e27-4ba5-928b-dd866baa2645",2.04e+09,"Rumah Siap Huni di Bella Casa Residence Harga All In Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10847896",3,3,150,115,1,"shm - sertifikat hak milik","2200 mah",1,0,1,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11170453/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",4.2e+09,"Rumah Luas Strategis Dekat Pancoran Mas di Grand Depok City Harga All In Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11170453",3,4,194,120,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","tenggara",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11167976/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",6.58e+08,"Rumah 2 Lantai di Tengah Kota Depok Strategis Dekat Simpangan Depok","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Track Lari,  One Gate System, Keamanan 24 jam, Taman, Wastafel, CCTV","rumah","hos11167976",2,2,55,55,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10989032/#qid~b0d4bc41-db17-4512-9701-3f9f734f5040",2.28e+09,"Rumah Strategis Siap Kpr Dekat Citayam di Grand Depok City Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10989032",3,4,180,200,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","tenggara",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10988410/#qid~b0d4bc41-db17-4512-9701-3f9f734f5040",7.8e+08,"Rumah Siap Kpr Dekat Sukmajaya di Griya Melati Mas Bebas Banjir Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10988410",3,1,98,68,1,"hgb - hak guna bangunan","1300 mah",1,0,1,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11167891/#qid~b0d4bc41-db17-4512-9701-3f9f734f5040",1.56e+09,"Rumah Siap Kpr Dekat Pancoran Mas di Grand Depok City Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11167891",3,3,115,145,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11056428/#qid~b0d4bc41-db17-4512-9701-3f9f734f5040",9e+08,"Rumah Siap Kpr Bebas Banjir di Margo Residence 1 Harga All In Nego","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11056428",2,2,90,45,1,"shm - sertifikat hak milik","1300 mah",1,0,1,NA,NA,"bagus","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11035871/#qid~8fc659a1-208c-4c24-ab80-85036a5f2453",1.56e+09,"Rumah 2 Lantai Siap Huni di Grand Depok City Siap Kpr Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos11035871",3,3,115,145,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11056431/#qid~8fc659a1-208c-4c24-ab80-85036a5f2453",9e+08,"Rumah Strategis Bebas Banjir Harga All In di Margo Residence 1 Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, Keamanan 24 jam","rumah","hos11056431",2,2,90,45,1,"shm - sertifikat hak milik","1300 mah",1,0,1,NA,NA,"bagus","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10847895/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",2.04e+09,"Rumah Dekat Margonda di Bella Casa Residence Siap Kpr Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10847895",3,3,150,115,1,"shm - sertifikat hak milik","2200 mah",1,0,1,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10820699/#qid~bcadfd4a-091a-46d3-9d18-9dd60400cebd",9e+08,"Rumah Siap Kpr Bebas Banjir di Margo Residence 1 Harga All In Nego","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10820699",2,2,90,45,1,"shm - sertifikat hak milik","1300 mah",1,0,1,NA,NA,"bagus","utara",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10836643/#qid~d5cba54a-4165-493d-8434-9b982abad289",2.28e+09,"Rumah Strategis di Grand Depok City Dekat Itc Harga All In Siap Kpr","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10836643",3,4,180,200,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","tenggara",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10867346/#qid~d5cba54a-4165-493d-8434-9b982abad289",1.56e+09,"Rumah 2 Lantai Siap Kpr di Grand Depok City Harga All In Bisa Nego","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10867346",3,3,115,145,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","barat",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10681745/#qid~d5cba54a-4165-493d-8434-9b982abad289",4.2e+09,"Rumah Strategis di Grand Depok City Cluster Acacia Siap Kpr Harga All In","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Keamanan, Taman","rumah","hos10681745",3,4,194,120,1,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"bagus","tenggara",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos9671070/#qid~c474674f-53f6-4bce-8544-dc04231a551b",8e+08,"Cluster Terdekat Stasiun Hanya 1.7km Rumah 2 Lantai Dekat Jalan Raya GDC Depok, 5 Menit Alun-Alun, Akses Tol","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795," AC,  CCTV, Taman,  Masjid, Keamanan","rumah","hos9671070",3,2,70,68,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"bagus sekali","timur",2,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11265520/#qid~e19a6201-f35d-46d3-b41d-ad1925e9277b",5.56e+08,"Rumah 2 Lantai di Tengah Kota Depok Dekat Stasiun Depok Baru","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Taman, AC","rumah","hos11265520",2,2,55,55,0,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11335220/#qid~cb65ff42-c6d2-4129-910a-ea72db550fe8",6.51e+08,"Rumah 2 Lantai di Sukmajaya Depok Dekat Simpangan Depok","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran, Track Lari,  One Gate System, Keamanan 24 jam, Taman, AC","rumah","hos11335220",2,2,54,55,2,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"baru","",0,"furnished",NA
"https://www.rumah123.com/properti/depok/hos11368311/#qid~d0b711ad-e7c0-4366-841c-d589ce2c1a61",9.95e+08,"Rumah tanpa DP, harga all in, gratis smarthome, SHM","Sukmajaya, Depok","Sukmajaya"," Depok",-6.3977255,106.8427795,"Tempat Jemuran,  Ac,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV, Wastafel, Jalur Telepon,  Keamanan","rumah","hos11368311",3,2,72,70,1,"shm - sertifikat hak milik","2200 mah",0,0,2,0,2022,"bagus","barat",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612705/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065",1.2e+09,"Rumah Dekat Beji di Perum Depok Maharaja Harga All In Bisa Kpr","Rangkapanjaya, Depok","Rangkapanjaya"," Depok",-6.3992555,106.7888555,"Keamanan, Taman","rumah","hos10612705",3,3,120,100,0,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612947/#qid~035df703-4e27-4ba5-928b-dd866baa2645",1.2e+09,"Rumah Dekat Limo di Perum Depok Maharaja Harga All In Bisa Kpr","Rangkapanjaya, Depok","Rangkapanjaya"," Depok",-6.3992555,106.7888555,"Keamanan, Taman","rumah","hos10612947",3,3,120,100,0,"shm - sertifikat hak milik","2200 mah",1,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos7573492/#qid~c474674f-53f6-4bce-8544-dc04231a551b",1.1e+09,"TownHouse Mewah Luas Strategis 3 menit pintu Toll Desari Sawangan Depok 15menit TB Simatupang JakSel","Rangkapanjaya, Depok","Rangkapanjaya"," Depok",-6.3992555,106.7888555,"Tempat Jemuran,  One Gate System, Keamanan 24 jam,  Taman, Taman, Wastafel, AC, CCTV, Jalur Telepon, Keamanan","rumah","hos7573492",3,4,72,105,1,"shm - sertifikat hak milik","2200 mah",0,0,2,1,2021,"bagus","selatan",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11325208/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4",4.85e+08,"Rumah di Jalan Raya Pancoran Mas, Rangkapan Jaya Depok","Rangkapanjaya, Depok","Rangkapanjaya"," Depok",-6.3992555,106.7888555," AC, Masjid,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kitchen Set,  Mesin Cuci,  Track Lari","rumah","hos11325208",2,1,84,55,1,"shm - sertifikat hak milik","1300 mah",0,0,1,0,2022,"baru","selatan",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10023348/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065",1.4e+09,"Rumah Seken Dekat Cilandak Harga All In di Diamond Andara Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10023348",3,2,78,120,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10612564/#qid~f3293c57-ec18-440b-bfcc-52a6673a1065",1.98e+09,"Rumah Seken Bebas Banjir di Matoa Hill Dekat Beji Harga All In Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10612564",3,2,95,105,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10997199/#qid~c05662a7-c33a-4145-b60d-449fbcc750ab",1.65e+09,"Rumah Minimalis Modern di Cinere Depok Harga All In Siap Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10997199",3,3,78,110,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10807875/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b",1.68e+09,"Rumah Siap Kpr Di Villa Inti Persada Dekat Cinere Harga All In","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10807875",3,2,152,88,1,"shm - sertifikat hak milik","2200 mah",1,0,1,NA,NA,"bagus","timur",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10916460/#qid~61efd2be-05b9-4127-8a4b-54f45380ab8b",7.5e+08,"Rumah Siap Kpr Dekat Cinere di Perum Palm Residence Harga All In","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10916460",1,1,72,43,1,"shm - sertifikat hak milik","1300 mah",1,0,1,NA,NA,"bagus","timur laut",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11244457/#qid~88218360-0bf8-4f84-a3a9-3bcd20ef1e63",9.5e+08,"Rumah di Panorama Bukit Cinere 2 Lantai SHM Butuh Renovasi","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran, Lapangan Bulu Tangkis,  Akses Parkir,  One Gate System, Masjid,  Lapangan Voli, Keamanan 24 jam,  Taman, Taman, Wastafel,  Keamanan, Lapangan Basket","rumah","hos11244457",2,2,85,100,1,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"butuh renovasi","timur",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10374928/#qid~686a6a0b-4b7a-4159-89d5-18a2d956c2a1",6.5e+09,"Rumah 2 Lantai Bagus Semi Furnished Halaman Luas di Cinere","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Taman, Keamanan 24 jam","rumah","hos10374928",5,5,468,400,2,"shm - sertifikat hak milik","3500 mah",2,1,2,NA,NA,"bagus","",2,"semi furnished",NA
"https://www.rumah123.com/properti/depok/hos10023580/#qid~035df703-4e27-4ba5-928b-dd866baa2645",1.4e+09,"Rumah Seken Nego Harga All In Kpr Dekat Limo di Diamond Andara","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10023580",3,2,78,120,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos11245467/#qid~035df703-4e27-4ba5-928b-dd866baa2645",1.15e+09,"Rumah 2 Lantai Keren 900 Meter Ke Pintu Tol di Pancoran Mas","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Tempat Jemuran,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV, Ac,  Playground, Wastafel,  Masjid, Jalur Telepon,  Keamanan","rumah","hos11245467",3,3,72,110,1,"shm - sertifikat hak milik","2200 mah",0,0,1,0,2022,"baru","",1,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10898629/#qid~035df703-4e27-4ba5-928b-dd866baa2645",9.6e+08,"Rumah Minimalis Dekat Cinere di Pamulang Park Residence Harga All In Kpr","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10898629",2,1,90,60,1,"","1300 mah",0,0,1,NA,NA,"bagus","",0,"unfurnished",NA
"https://www.rumah123.com/properti/depok/hos10023103/#qid~84a3f50f-176c-4bc3-9d81-d26066f48a8d",1.4e+09,"Rumah Seken di Andara Residence Dekat Lebak Bulus Harga All In Kpr Bisa Nego","Cinere, Depok","Cinere"," Depok",-6.332401,106.7907829,"Keamanan, Taman","rumah","hos10023103",3,2,78,120,0,"shm - sertifikat hak milik","2200 mah",0,0,2,NA,NA,"","",1,"unfurnished",NA
